,loc,drug
3357,https://www.goodrx.com/multivitamin-with-fluoride-and-iron,multivitamin-with-fluoride-and-iron
3358,https://www.goodrx.com/mupirocin,mupirocin
3359,https://www.goodrx.com/muse,muse
3360,https://www.goodrx.com/mustargen,mustargen
3361,https://www.goodrx.com/mvasi,mvasi
3362,https://www.goodrx.com/my-way-emergency-contraceptive,my-way-emergency-contraceptive
3363,https://www.goodrx.com/myalept,myalept
3364,https://www.goodrx.com/myambutol,myambutol
3365,https://www.goodrx.com/mycamine,mycamine
3366,https://www.goodrx.com/mycapssa,mycapssa
3367,https://www.goodrx.com/mycelex,mycelex
3368,https://www.goodrx.com/mycifradin,mycifradin
3369,https://www.goodrx.com/myco-triacet-ii,myco-triacet-ii
3370,https://www.goodrx.com/mycobutin,mycobutin
3371,https://www.goodrx.com/mycolog-ii,mycolog-ii
3372,https://www.goodrx.com/mycophenolate,mycophenolate
3373,https://www.goodrx.com/mycophenolic-acid,mycophenolic-acid
3374,https://www.goodrx.com/mycostatin,mycostatin
3375,https://www.goodrx.com/mydayis,mydayis
3376,https://www.goodrx.com/mydriacyl,mydriacyl
3377,https://www.goodrx.com/myfembree,myfembree
3378,https://www.goodrx.com/myfortic,myfortic
3379,https://www.goodrx.com/mykacet,mykacet
3380,https://www.goodrx.com/mykrox,mykrox
3381,https://www.goodrx.com/myleran,myleran
3382,https://www.goodrx.com/mylotarg,mylotarg
3383,https://www.goodrx.com/myorisan,myorisan
3384,https://www.goodrx.com/myozyme,myozyme
3385,https://www.goodrx.com/myrbetriq,myrbetriq
3386,https://www.goodrx.com/mysoline,mysoline
3387,https://www.goodrx.com/mytesi,mytesi
3388,https://www.goodrx.com/mytrex-f,mytrex-f
3389,https://www.goodrx.com/myxredlin,myxredlin
3390,https://www.goodrx.com/myzilra,myzilra
3391,https://www.goodrx.com/nabilone,nabilone
3392,https://www.goodrx.com/nabumetone,nabumetone
3393,https://www.goodrx.com/nadolol,nadolol
3394,https://www.goodrx.com/nadolol-bendroflumethiazide,nadolol-bendroflumethiazide
3395,https://www.goodrx.com/nafarelin,nafarelin
3396,https://www.goodrx.com/naftifine,naftifine
3397,https://www.goodrx.com/naftin,naftin
3398,https://www.goodrx.com/naglazyme,naglazyme
3399,https://www.goodrx.com/nalbuphine,nalbuphine
3400,https://www.goodrx.com/naldemedine,naldemedine
3401,https://www.goodrx.com/nalfon,nalfon
3402,https://www.goodrx.com/nalocet,nalocet
3403,https://www.goodrx.com/naloxegol,naloxegol
3404,https://www.goodrx.com/naloxone,naloxone
3405,https://www.goodrx.com/naltrexone,naltrexone
3406,https://www.goodrx.com/naltrexone-and-bupropion,naltrexone-and-bupropion
3407,https://www.goodrx.com/namenda,namenda
3408,https://www.goodrx.com/namenda-xr,namenda-xr
3409,https://www.goodrx.com/namzaric,namzaric
3410,https://www.goodrx.com/nandrolone-decanoate,nandrolone-decanoate
3411,https://www.goodrx.com/naphazoline,naphazoline
3412,https://www.goodrx.com/naprelan,naprelan
3413,https://www.goodrx.com/naprosyn,naprosyn
3414,https://www.goodrx.com/naproxen,naproxen
3415,https://www.goodrx.com/naproxen-dr,naproxen-dr
3416,https://www.goodrx.com/naproxen-er,naproxen-er
3417,https://www.goodrx.com/naproxen-non-prescription,naproxen-non-prescription
3418,https://www.goodrx.com/naproxen-pm,naproxen-pm
3419,https://www.goodrx.com/naproxen-esomeprazole-dr,naproxen-esomeprazole-dr
3420,https://www.goodrx.com/naratriptan,naratriptan
3421,https://www.goodrx.com/narcan,narcan
3422,https://www.goodrx.com/nardil,nardil
3423,https://www.goodrx.com/naropin,naropin
3424,https://www.goodrx.com/nasacort-allergy,nasacort-allergy
3425,https://www.goodrx.com/nasacort-aq,nasacort-aq
3426,https://www.goodrx.com/nasalide,nasalide
3427,https://www.goodrx.com/nascobal,nascobal
3428,https://www.goodrx.com/nasemnogene-abeparvovec-xioi,nasemnogene-abeparvovec-xioi
3429,https://www.goodrx.com/nasonex,nasonex
3430,https://www.goodrx.com/natacyn,natacyn
3431,https://www.goodrx.com/natafort,natafort
3432,https://www.goodrx.com/natalizumab,natalizumab
3433,https://www.goodrx.com/natalvirt-90-dha,natalvirt-90-dha
3434,https://www.goodrx.com/natalvirt-ca,natalvirt-ca
3435,https://www.goodrx.com/natalvirt-flt,natalvirt-flt
3436,https://www.goodrx.com/natamycin,natamycin
3437,https://www.goodrx.com/natazia,natazia
3438,https://www.goodrx.com/nateglinide,nateglinide
3439,https://www.goodrx.com/natelle-one,natelle-one
3440,https://www.goodrx.com/natesto,natesto
3441,https://www.goodrx.com/natpara,natpara
3442,https://www.goodrx.com/natroba,natroba
3443,https://www.goodrx.com/nature-throid,nature-throid
3444,https://www.goodrx.com/navane,navane
3445,https://www.goodrx.com/navelbine,navelbine
3446,https://www.goodrx.com/nayzilam,nayzilam
3447,https://www.goodrx.com/nebivolol,nebivolol
3448,https://www.goodrx.com/nebupent,nebupent
3449,https://www.goodrx.com/necon-0.5-35,necon-0.5-35
3450,https://www.goodrx.com/necon-1-35,necon-1-35
3451,https://www.goodrx.com/necon-1-50,necon-1-50
3452,https://www.goodrx.com/necon-10-11,necon-10-11
3453,https://www.goodrx.com/necon-7-7-7,necon-7-7-7
3454,https://www.goodrx.com/nedocromil,nedocromil
3455,https://www.goodrx.com/neevo-dha,neevo-dha
3456,https://www.goodrx.com/nefazodone,nefazodone
3457,https://www.goodrx.com/nelfinavir,nelfinavir
3458,https://www.goodrx.com/neo-polycin,neo-polycin
3459,https://www.goodrx.com/neo-polycin-hc,neo-polycin-hc
3460,https://www.goodrx.com/neo-synalar,neo-synalar
3461,https://www.goodrx.com/neobenz-micro,neobenz-micro
3462,https://www.goodrx.com/neobiotic,neobiotic
3463,https://www.goodrx.com/neomycin,neomycin
3464,https://www.goodrx.com/neomycin-polymyxin-b-bacitracin,neomycin-polymyxin-b-bacitracin
3465,https://www.goodrx.com/neomycin-polymyxin-b-bacitracin-non-prescription,neomycin-polymyxin-b-bacitracin-non-prescription
3466,https://www.goodrx.com/neomycin-polymyxin-b-bacitracin-hydrocortisone,neomycin-polymyxin-b-bacitracin-hydrocortisone
3467,https://www.goodrx.com/neomycin-polymyxin-b-dexamethasone,neomycin-polymyxin-b-dexamethasone
3468,https://www.goodrx.com/neomycin-polymyxin-b-gramicidin,neomycin-polymyxin-b-gramicidin
3469,https://www.goodrx.com/neomycin-polymyxin-b-hydrocortisone,neomycin-polymyxin-b-hydrocortisone
3470,https://www.goodrx.com/neomycin-polymyxin-b-pramoxine,neomycin-polymyxin-b-pramoxine
3471,https://www.goodrx.com/neoprofen,neoprofen
3472,https://www.goodrx.com/neoral,neoral
3473,https://www.goodrx.com/neosalus,neosalus
3474,https://www.goodrx.com/neosporin,neosporin
3475,https://www.goodrx.com/neosporin-prescription,neosporin-prescription
3476,https://www.goodrx.com/neostigmine-methylsulfate,neostigmine-methylsulfate
3477,https://www.goodrx.com/nephplex-rx,nephplex-rx
3478,https://www.goodrx.com/nephro-vite-rx,nephro-vite-rx
3479,https://www.goodrx.com/nephrocaps,nephrocaps
3480,https://www.goodrx.com/nephrocaps-qt,nephrocaps-qt
3481,https://www.goodrx.com/nephron-fa,nephron-fa
3482,https://www.goodrx.com/neptazane,neptazane
3483,https://www.goodrx.com/neratinib,neratinib
3484,https://www.goodrx.com/nerlynx,nerlynx
3485,https://www.goodrx.com/nesina,nesina
3486,https://www.goodrx.com/nestabs,nestabs
3487,https://www.goodrx.com/nestabs-dha,nestabs-dha
3488,https://www.goodrx.com/netspot,netspot
3489,https://www.goodrx.com/netupitant-palonosetron,netupitant-palonosetron
3490,https://www.goodrx.com/neuac,neuac
3491,https://www.goodrx.com/neulasta,neulasta
3492,https://www.goodrx.com/neumega,neumega
3493,https://www.goodrx.com/neupogen,neupogen
3494,https://www.goodrx.com/neupro,neupro
3495,https://www.goodrx.com/neuracin,neuracin
3496,https://www.goodrx.com/neurontin,neurontin
3497,https://www.goodrx.com/neutrasal,neutrasal
3498,https://www.goodrx.com/nevanac,nevanac
3499,https://www.goodrx.com/nevirapine,nevirapine
3500,https://www.goodrx.com/nevirapine-er,nevirapine-er
3501,https://www.goodrx.com/nexa-plus,nexa-plus
3502,https://www.goodrx.com/nexa-select,nexa-select
3503,https://www.goodrx.com/nexavar,nexavar
3504,https://www.goodrx.com/nexesta-fe,nexesta-fe
3505,https://www.goodrx.com/nexgard,nexgard
3506,https://www.goodrx.com/nexium,nexium
3507,https://www.goodrx.com/nexium-24hr,nexium-24hr
3508,https://www.goodrx.com/nexletol,nexletol
3509,https://www.goodrx.com/nexlizet,nexlizet
3510,https://www.goodrx.com/nexplanon,nexplanon
3511,https://www.goodrx.com/next-choice,next-choice
3512,https://www.goodrx.com/next-choice-one-dose,next-choice-one-dose
3513,https://www.goodrx.com/nexterone,nexterone
3514,https://www.goodrx.com/nextstellis,nextstellis
3515,https://www.goodrx.com/nexviazyme,nexviazyme
3516,https://www.goodrx.com/niacin,niacin
3517,https://www.goodrx.com/niacin-and-simvastatin,niacin-and-simvastatin
3518,https://www.goodrx.com/niacin-er,niacin-er
3519,https://www.goodrx.com/niacin-lovastatin,niacin-lovastatin
3520,https://www.goodrx.com/niacor,niacor
3521,https://www.goodrx.com/niaspan,niaspan
3522,https://www.goodrx.com/nicadan,nicadan
3523,https://www.goodrx.com/nicardipine,nicardipine
3524,https://www.goodrx.com/nicazel,nicazel
3525,https://www.goodrx.com/nicazel-forte,nicazel-forte
3526,https://www.goodrx.com/nicoderm-cq,nicoderm-cq
3527,https://www.goodrx.com/nicomide,nicomide
3528,https://www.goodrx.com/nicomide-biphasic,nicomide-biphasic
3529,https://www.goodrx.com/nicorette,nicorette
3530,https://www.goodrx.com/nicotinamide,nicotinamide
3531,https://www.goodrx.com/nicotine,nicotine
3532,https://www.goodrx.com/nicotrol,nicotrol
3533,https://www.goodrx.com/nifediac-cc,nifediac-cc
3534,https://www.goodrx.com/nifedical-xl,nifedical-xl
3535,https://www.goodrx.com/nifedipine,nifedipine
3536,https://www.goodrx.com/nifedipine-er-adalat-cc,nifedipine-er-adalat-cc
3537,https://www.goodrx.com/nifedipine-er-procardia-xl,nifedipine-er-procardia-xl
3538,https://www.goodrx.com/nikki,nikki
3539,https://www.goodrx.com/nilandron,nilandron
3540,https://www.goodrx.com/nilotinib,nilotinib
3541,https://www.goodrx.com/nilutamide,nilutamide
3542,https://www.goodrx.com/nimodipine,nimodipine
3543,https://www.goodrx.com/ninjacof,ninjacof
3544,https://www.goodrx.com/ninjacof-d,ninjacof-d
3545,https://www.goodrx.com/ninlaro,ninlaro
3546,https://www.goodrx.com/nintedanib,nintedanib
3547,https://www.goodrx.com/nipent,nipent
3548,https://www.goodrx.com/niraparib,niraparib
3549,https://www.goodrx.com/niravam,niravam
3550,https://www.goodrx.com/nisoldipine,nisoldipine
3551,https://www.goodrx.com/nitazoxanide,nitazoxanide
3552,https://www.goodrx.com/nitenpyram,nitenpyram
3553,https://www.goodrx.com/nitisinone,nitisinone
3554,https://www.goodrx.com/nitro-bid,nitro-bid
3555,https://www.goodrx.com/nitro-dur,nitro-dur
3556,https://www.goodrx.com/nitro-time,nitro-time
3557,https://www.goodrx.com/nitrofurantoin,nitrofurantoin
3558,https://www.goodrx.com/nitrofurantoin-mono-macro,nitrofurantoin-mono-macro
3559,https://www.goodrx.com/nitroglycerin,nitroglycerin
3560,https://www.goodrx.com/nitroglycerin-er,nitroglycerin-er
3561,https://www.goodrx.com/nitrolingual,nitrolingual
3562,https://www.goodrx.com/nitromist,nitromist
3563,https://www.goodrx.com/nitropress,nitropress
3564,https://www.goodrx.com/nitrostat,nitrostat
3565,https://www.goodrx.com/nityr,nityr
3566,https://www.goodrx.com/niva-plus,niva-plus
3567,https://www.goodrx.com/nivatopic-plus,nivatopic-plus
3568,https://www.goodrx.com/nivestym,nivestym
3569,https://www.goodrx.com/nivolumab,nivolumab
3570,https://www.goodrx.com/nix,nix
3571,https://www.goodrx.com/nizatidine,nizatidine
3572,https://www.goodrx.com/nizoral,nizoral
3573,https://www.goodrx.com/nizoral-a-d,nizoral-a-d
3574,https://www.goodrx.com/nocdurna,nocdurna
3575,https://www.goodrx.com/noctiva,noctiva
3576,https://www.goodrx.com/nodolor,nodolor
3577,https://www.goodrx.com/nolix,nolix
3578,https://www.goodrx.com/nolvadex,nolvadex
3579,https://www.goodrx.com/nor-qd,nor-qd
3580,https://www.goodrx.com/nora-be,nora-be
3581,https://www.goodrx.com/norco,norco
3582,https://www.goodrx.com/nordette,nordette
3583,https://www.goodrx.com/norditropin,norditropin
3584,https://www.goodrx.com/norel-ad,norel-ad
3585,https://www.goodrx.com/norelgestromin-ethinyl-estradiol,norelgestromin-ethinyl-estradiol
3586,https://www.goodrx.com/norethindrone,norethindrone
3587,https://www.goodrx.com/norethindrone-acetate,norethindrone-acetate
3588,https://www.goodrx.com/norethindrone-ethinyl-estradiol-ferrous-fumarate,norethindrone-ethinyl-estradiol-ferrous-fumarate
3589,https://www.goodrx.com/norflex,norflex
3590,https://www.goodrx.com/norfloxacin,norfloxacin
3591,https://www.goodrx.com/norgesic,norgesic
3592,https://www.goodrx.com/norgestimate-ethinyl-estradiol,norgestimate-ethinyl-estradiol
3593,https://www.goodrx.com/norinyl-1-35,norinyl-1-35
3594,https://www.goodrx.com/norinyl-1-50,norinyl-1-50
3595,https://www.goodrx.com/noritate,noritate
3596,https://www.goodrx.com/norlyda,norlyda
3597,https://www.goodrx.com/norlyroc,norlyroc
3598,https://www.goodrx.com/normodyne,normodyne
3599,https://www.goodrx.com/noroxin,noroxin
3600,https://www.goodrx.com/norpace,norpace
3601,https://www.goodrx.com/norpace-cr,norpace-cr
3602,https://www.goodrx.com/norpramin,norpramin
3603,https://www.goodrx.com/northera,northera
3604,https://www.goodrx.com/nortrel-0.5-35,nortrel-0.5-35
3605,https://www.goodrx.com/nortrel-1-35,nortrel-1-35
3606,https://www.goodrx.com/nortrel-7-7-7,nortrel-7-7-7
3607,https://www.goodrx.com/nortriptyline,nortriptyline
3608,https://www.goodrx.com/norvasc,norvasc
3609,https://www.goodrx.com/norvir,norvir
3610,https://www.goodrx.com/nourianz,nourianz
3611,https://www.goodrx.com/nova-max,nova-max
3612,https://www.goodrx.com/novacort,novacort
3613,https://www.goodrx.com/novarel,novarel
3614,https://www.goodrx.com/novoeight,novoeight
3615,https://www.goodrx.com/novofine,novofine
3616,https://www.goodrx.com/novolin-70-30,novolin-70-30
3617,https://www.goodrx.com/novolin-n,novolin-n
3618,https://www.goodrx.com/novolin-r,novolin-r
3619,https://www.goodrx.com/novolog,novolog
3620,https://www.goodrx.com/novolog-70-30,novolog-70-30
3621,https://www.goodrx.com/novoseven-rt,novoseven-rt
3622,https://www.goodrx.com/novotwist,novotwist
3623,https://www.goodrx.com/novox,novox
3624,https://www.goodrx.com/noxafil,noxafil
3625,https://www.goodrx.com/np-thyroid,np-thyroid
3626,https://www.goodrx.com/nplate,nplate
3627,https://www.goodrx.com/nubeqa,nubeqa
3628,https://www.goodrx.com/nucala,nucala
3629,https://www.goodrx.com/nucort,nucort
3630,https://www.goodrx.com/nucynta,nucynta
3631,https://www.goodrx.com/nucynta-er,nucynta-er
3632,https://www.goodrx.com/nuedexta,nuedexta
3633,https://www.goodrx.com/nufola,nufola
3634,https://www.goodrx.com/nulibry,nulibry
3635,https://www.goodrx.com/nulojix,nulojix
3636,https://www.goodrx.com/nulytely,nulytely
3637,https://www.goodrx.com/numbrino,numbrino
3638,https://www.goodrx.com/nupercainal,nupercainal
3639,https://www.goodrx.com/nuplazid,nuplazid
3640,https://www.goodrx.com/nuquin-hp,nuquin-hp
3641,https://www.goodrx.com/nurtec,nurtec
3642,https://www.goodrx.com/nutraseb,nutraseb
3643,https://www.goodrx.com/nutri-cal-for-cats,nutri-cal-for-cats
3644,https://www.goodrx.com/nutri-cal-for-dogs,nutri-cal-for-dogs
3645,https://www.goodrx.com/nutropin,nutropin
3646,https://www.goodrx.com/nutropin-aq,nutropin-aq
3647,https://www.goodrx.com/nuvail,nuvail
3648,https://www.goodrx.com/nuvakaan,nuvakaan
3649,https://www.goodrx.com/nuvaring,nuvaring
3650,https://www.goodrx.com/nuvessa,nuvessa
3651,https://www.goodrx.com/nuvigil,nuvigil
3652,https://www.goodrx.com/nuzyra,nuzyra
3653,https://www.goodrx.com/nyamyc,nyamyc
3654,https://www.goodrx.com/nydrazid,nydrazid
3655,https://www.goodrx.com/nylia-1-35,nylia-1-35
3656,https://www.goodrx.com/nylia-7-7-7,nylia-7-7-7
3657,https://www.goodrx.com/nymalize,nymalize
3658,https://www.goodrx.com/nyquil,nyquil
3659,https://www.goodrx.com/nyquil-cough,nyquil-cough
3660,https://www.goodrx.com/nystatin,nystatin
3661,https://www.goodrx.com/nystatin-triamcinolone,nystatin-triamcinolone
3662,https://www.goodrx.com/nystop,nystop
3663,https://www.goodrx.com/nyvepria,nyvepria
3664,https://www.goodrx.com/ob-complete-gold,ob-complete-gold
3665,https://www.goodrx.com/ob-complete-one,ob-complete-one
3666,https://www.goodrx.com/ob-complete-petite,ob-complete-petite
3667,https://www.goodrx.com/ob-complete-premier,ob-complete-premier
3668,https://www.goodrx.com/obeticholic-acid,obeticholic-acid
3669,https://www.goodrx.com/obinutuzumab,obinutuzumab
3670,https://www.goodrx.com/obizur,obizur
3671,https://www.goodrx.com/obredon,obredon
3672,https://www.goodrx.com/ocaliva,ocaliva
3673,https://www.goodrx.com/ocella,ocella
3674,https://www.goodrx.com/oclacitinib,oclacitinib
3675,https://www.goodrx.com/ocrelizumab,ocrelizumab
3676,https://www.goodrx.com/ocrevus,ocrevus
3677,https://www.goodrx.com/ocriplasmin,ocriplasmin
3678,https://www.goodrx.com/octreotide,octreotide
3679,https://www.goodrx.com/ocufen,ocufen
3680,https://www.goodrx.com/ocuflox,ocuflox
3681,https://www.goodrx.com/ocupress,ocupress
3682,https://www.goodrx.com/odactra,odactra
3683,https://www.goodrx.com/odefsey,odefsey
3684,https://www.goodrx.com/odevixibat,odevixibat
3685,https://www.goodrx.com/odomzo,odomzo
3686,https://www.goodrx.com/ofatumumab,ofatumumab
3687,https://www.goodrx.com/ofev,ofev
3688,https://www.goodrx.com/ofirmev,ofirmev
3689,https://www.goodrx.com/ofloxacin,ofloxacin
3690,https://www.goodrx.com/oforta,oforta
3691,https://www.goodrx.com/ogen,ogen
3692,https://www.goodrx.com/ogestrel,ogestrel
3693,https://www.goodrx.com/ogivri,ogivri
3694,https://www.goodrx.com/okebo,okebo
3695,https://www.goodrx.com/olanzapine,olanzapine
3696,https://www.goodrx.com/olanzapine-samidorphan,olanzapine-samidorphan
3697,https://www.goodrx.com/olanzapine-fluoxetine,olanzapine-fluoxetine
3698,https://www.goodrx.com/olaparib,olaparib
3699,https://www.goodrx.com/oleptro,oleptro
3700,https://www.goodrx.com/olinvyk,olinvyk
3701,https://www.goodrx.com/olmesartan,olmesartan
3702,https://www.goodrx.com/olmesartan-amlodipine-hctz,olmesartan-amlodipine-hctz
3703,https://www.goodrx.com/olmesartan-hctz,olmesartan-hctz
3704,https://www.goodrx.com/olodaterol,olodaterol
3705,https://www.goodrx.com/olopatadine,olopatadine
3706,https://www.goodrx.com/olopatadine-non-prescription,olopatadine-non-prescription
3707,https://www.goodrx.com/olsalazine,olsalazine
3708,https://www.goodrx.com/olumiant,olumiant
3709,https://www.goodrx.com/olux,olux
3710,https://www.goodrx.com/olux-e,olux-e
